Date,Latitude,Longitude,CO2_Concentration,CO_Concentration,CH4_Concentration
2023-09-13,-39.860330402039125,21.48162463674433,421.65902671440733,2.129982460516365,2.8799871153997105
2023-09-13,-79.93086987265761,-116.08575805039077,400.88965132287603,0.13139326729666573,1.8227211513618393
2023-09-14,34.249605077106295,-73.29964457557374,422.6304157484059,2.3954155500395986,3.0064982276111736
2023-09-14,-56.14481792091936,127.78068053987676,414.42640026080545,1.296174987809621,2.3578448638409713
2023-09-14,81.30813525041799,-155.19084560787286,395.26171661064285,0.051578870978637295,1.8104134415424433
2023-09-14,67.69851761539277,-131.43852180709519,405.17931707593146,0.7270596639313092,2.05556615867149
2023-09-14,85.08383326634194,-171.77938016322784,400.35286934261,-0.11689730261921624,1.6173036661670044
2023-09-14,79.26989532811558,45.984384401361524,402.35705285098726,0.1689658898427075,1.9043732871654688
2023-09-14,77.6055507619181,108.23492688435203,400.13842899673995,0.2268929692530895,1.8529121308671026
2023-09-14,-18.56579861885973,141.33017157177858,431.6659419239816,3.184777706216746,3.3218602080034567
2023-09-14,-39.860330402039125,21.48162463674433,420.62410030762743,2.121735806383667,2.8218643918354585
2023-09-14,-79.93086987265761,-116.08575805039077,397.26088211796315,0.1212203976076409,1.8245913200998822
2023-09-15,34.249605077106295,-73.29964457557374,423.0183027618624,2.3940326840602073,3.0276589655377824
2023-09-15,-56.14481792091936,127.78068053987676,409.5468020377945,1.3091368104420293,2.3723654772105074
2023-09-15,81.30813525041799,-155.19084560787286,399.7920539779698,0.07487447876893247,1.8032757088396503
2023-09-15,67.69851761539277,-131.43852180709519,405.9816334933217,0.723070838683417,2.1323169886595554
2023-09-15,85.08383326634194,-171.77938016322784,393.2001371932156,-0.12950211233800762,1.656126091016184
2023-09-15,79.26989532811558,45.984384401361524,402.83441000128204,0.16964809761045047,1.7984523467243392
2023-09-15,77.6055507619181,108.23492688435203,402.1725444961234,0.21893658861484055,1.8686040179319743
2023-09-15,-18.56579861885973,141.33017157177858,429.01082243389334,3.2056235319575794,3.2741723496618245
2023-09-15,-39.860330402039125,21.48162463674433,420.3536088751645,2.12690814388632,2.8445609375283585
2023-09-15,-79.93086987265761,-116.08575805039077,399.69392396264,0.11561599851494606,1.8127497449384324
2023-09-16,34.249605077106295,-73.29964457557374,424.60252301734516,2.3974543081989395,2.9797123600793314
2023-09-16,-56.14481792091936,127.78068053987676,415.57349423534384,1.3005030084756652,2.424585012620876
2023-09-16,81.30813525041799,-155.19084560787286,398.3558115145905,0.04750302470416394,1.7415948681736535
2023-09-16,67.69851761539277,-131.43852180709519,403.1415307492305,0.7173815747524078,2.20782137124476
2023-09-16,85.08383326634194,-171.77938016322784,396.13130302176626,-0.14116402577575382,1.699493792427918
2023-09-16,79.26989532811558,45.984384401361524,399.88114861335674,0.14497909408313786,1.839589175381785
2023-09-16,77.6055507619181,108.23492688435203,399.20486461135755,0.22426732293043222,1.9067803906422318
2023-09-16,-18.56579861885973,141.33017157177858,432.64786061225533,3.197012353432374,3.348325691876146
2023-09-16,-39.860330402039125,21.48162463674433,426.3116283527508,2.1148420756224757,2.734522225553088
2023-09-16,-79.93086987265761,-116.08575805039077,401.88970038164916,0.12130370396994403,1.8080108144158888
2023-09-17,34.249605077106295,-73.29964457557374,421.6475635172806,2.3981888778667155,2.9629806547824873
2023-09-17,-56.14481792091936,127.78068053987676,411.8428306235745,1.3077286782094384,2.3783444676060523
2023-09-17,81.30813525041799,-155.19084560787286,395.2061635134004,0.05410864883084471,1.7680838401354622
2023-09-17,67.69851761539277,-131.43852180709519,405.7625176791689,0.7451813883417713,2.0696377255607508
2023-09-17,85.08383326634194,-171.77938016322784,395.7143322714832,-0.13164309923071066,1.5883947924792012
2023-09-17,79.26989532811558,45.984384401361524,400.2192884914501,0.15815766787325658,1.8368083223718283
2023-09-17,77.6055507619181,108.23492688435203,400.89431991849517,0.23212861694115325,1.7747288800926988
2023-09-17,-18.56579861885973,141.33017157177858,426.0026110744773,3.193625277696511,3.317654535869118
2023-09-17,-39.860330402039125,21.48162463674433,420.13038726883735,2.1199585257555302,2.753400547448545
2023-09-17,-79.93086987265761,-116.08575805039077,397.9655490927622,0.10776232095158635,1.8577494373033598
2023-09-18,34.249605077106295,-73.29964457557374,422.0816096863624,2.408935315367402,2.9299194960904447
2023-09-18,-56.14481792091936,127.78068053987676,413.7380314005793,1.3145195271015062,2.408652492704663
2023-09-18,81.30813525041799,-155.19084560787286,399.5489861182234,0.06785953489423975,1.7704927184382944
2023-09-18,67.69851761539277,-131.43852180709519,407.73435275463896,0.7364813033685378,2.145373160927205
2023-09-18,85.08383326634194,-171.77938016322784,394.2006638282753,-0.14122578300128172,1.7038453571307866
2023-09-18,79.26989532811558,45.984384401361524,400.4748742112289,0.1546320473609079,1.833267975850258
2023-09-18,77.6055507619181,108.23492688435203,401.6972215249059,0.24526599827505902,1.8397085930190844
2023-09-18,-18.56579861885973,141.33017157177858,433.3735298792713,3.1778819620479624,3.322007645452645
2023-09-18,-39.860330402039125,21.48162463674433,420.40882766456076,2.1117685890570312,2.8076774253210295
2023-09-18,-79.93086987265761,-116.08575805039077,401.3234441321505,0.12606439756867993,1.777421131849743
2023-09-19,34.249605077106295,-73.29964457557374,423.48520058042226,2.3935522499040873,2.9250618458444935
2023-09-19,-56.14481792091936,127.78068053987676,409.94513167410906,1.2859896678242118,2.434838302431878
2023-09-19,81.30813525041799,-155.19084560787286,397.0976447293394,0.03861087814596577,1.8948106768860595
2023-09-19,67.69851761539277,-131.43852180709519,407.6584176234171,0.718858421305825,2.0746649672029873
2023-09-19,85.08383326634194,-171.77938016322784,402.3374814125049,-0.14735162498659365,1.6933719397481892
2023-09-19,79.26989532811558,45.984384401361524,400.36936068205495,0.14576136511968962,1.8558461520950928
2023-09-19,77.6055507619181,108.23492688435203,400.3093906919307,0.23295732106493577,1.8028576612016762
2023-09-19,-18.56579861885973,141.33017157177858,431.40632744985965,3.160750456696892,3.3541965743240616
2023-09-19,-39.860330402039125,21.48162463674433,418.076724658615,2.1392645010663336,2.8480922418564347
2023-09-19,-79.93086987265761,-116.08575805039077,399.07792878917155,0.11834978233771679,1.884051477570517
2023-09-20,34.249605077106295,-73.29964457557374,424.20078220695416,2.404506329938053,2.938873154997067
2023-09-20,-56.14481792091936,127.78068053987676,414.6550833390092,1.3013746426636246,2.4099864120237178
2023-09-20,81.30813525041799,-155.19084560787286,400.90212687308195,0.044163824544500345,1.7825420727252623
2023-09-20,67.69851761539277,-131.43852180709519,404.2900045841764,0.722551383368576,2.1728059406088187
2023-09-20,85.08383326634194,-171.77938016322784,397.40311960684454,-0.13823973854160151,1.7238507994215853
2023-09-20,79.26989532811558,45.984384401361524,401.82091247354975,0.14009919715357297,1.7735689280086433
2023-09-20,77.6055507619181,108.23492688435203,401.51752949166985,0.2389926544561715,1.8333457063024239
2023-09-20,-18.56579861885973,141.33017157177858,427.7035077325962,3.18891248856006,3.3874785728961
2023-09-20,-39.860330402039125,21.48162463674433,418.7937787656074,2.1226867776164906,2.8061272297147153
2023-09-20,-79.93086987265761,-116.08575805039077,400.52606340057986,0.10401650827998576,1.7306254323247865
2023-09-21,34.249605077106295,-73.29964457557374,423.78622731950026,2.386286009403516,2.9584436302472423
2023-09-21,-56.14481792091936,127.78068053987676,410.05772038638287,1.3005632960188516,2.3343644093227107
2023-09-21,81.30813525041799,-155.19084560787286,398.7057352637173,0.03661852340908511,1.679498487866367
2023-09-21,67.69851761539277,-131.43852180709519,404.6655402529451,0.7264125360293456,2.142490493811334
2023-09-21,85.08383326634194,-171.77938016322784,399.0930013558431,-0.14006766422993472,1.6947717507421711
2023-09-21,79.26989532811558,45.984384401361524,401.5488556561981,0.15173578674062704,1.8008104868357242
2023-09-21,77.6055507619181,108.23492688435203,400.81904373738837,0.2263118791726696,1.826967962956518
2023-09-21,-18.56579861885973,141.33017157177858,426.20225869901554,3.1729299580681056,3.362057155451291
2023-09-21,-39.860330402039125,21.48162463674433,421.4413879139902,2.1223179813556885,2.8059383043354638
2023-09-21,-79.93086987265761,-116.08575805039077,402.2781168426793,0.10516278897072406,1.810666869841577
2023-09-22,34.249605077106295,-73.29964457557374,424.79337906889964,2.3815855628834095,2.9641635197908554
2023-09-22,-56.14481792091936,127.78068053987676,413.03533727938907,1.2919408838038056,2.3521636887112236
2023-09-22,81.30813525041799,-155.19084560787286,396.13023369511535,0.019907511860897394,1.7195607717038215
2023-09-22,67.69851761539277,-131.43852180709519,407.31278144142095,0.7279796969221496,2.1546253036478435
2023-09-22,85.08383326634194,-171.77938016322784,397.09849984443076,-0.14758771281385324,1.6434763136825425
2023-09-22,79.26989532811558,45.984384401361524,400.5117689376712,0.12865002732963143,1.7694140527727584
2023-09-22,77.6055507619181,108.23492688435203,396.59912431403063,0.23597855893406242,1.9013625782227426
2023-09-22,-18.56579861885973,141.33017157177858,428.117332168014,3.1882352673979617,3.308411892028565
2023-09-22,-39.860330402039125,21.48162463674433,420.64696927365776,2.1279443617731957,2.7336972257055234
2023-09-22,-79.93086987265761,-116.08575805039077,400.20037692579814,0.11293621497958335,1.832955372105057
2023-09-23,34.249605077106295,-73.29964457557374,423.073088236516,2.386160372115865,3.0053313419168433
2023-09-23,-56.14481792091936,127.78068053987676,411.2577005142427,1.2904825004618226,2.4500399989931463
2023-09-23,81.30813525041799,-155.19084560787286,401.27765030902054,0.04361786644655051,1.7460041237973414
2023-09-23,67.69851761539277,-131.43852180709519,406.53790642945995,0.7332536120992333,2.06095612023923
2023-09-23,85.08383326634194,-171.77938016322784,393.9927865587522,-0.16020507727217653,1.6035613382943306
2023-09-23,79.26989532811558,45.984384401361524,401.3132372935162,0.13810625508651825,1.8957847493418096
2023-09-23,77.6055507619181,108.23492688435203,401.54449242087975,0.22988990062682033,1.8515960333724084
2023-09-23,-18.56579861885973,141.33017157177858,427.5190730624912,3.16930820024846,3.3589964163879538
2023-09-23,-39.860330402039125,21.48162463674433,420.28219714726873,2.1075051606079223,2.8516597906341645
2023-09-23,-79.93086987265761,-116.08575805039077,393.8053549892064,0.1108916703756351,1.7878577716068147
2023-09-24,34.249605077106295,-73.29964457557374,425.7493986679684,2.3736740454901986,2.9568057808953334
2023-09-24,-56.14481792091936,127.78068053987676,412.35911315531155,1.297365292791939,2.365620927995178
2023-09-24,81.30813525041799,-155.19084560787286,400.750191947935,0.02536667401421823,1.9072567122672481
2023-09-24,67.69851761539277,-131.43852180709519,408.21010646809043,0.7274227071830729,2.085993074591127
2023-09-24,85.08383326634194,-171.77938016322784,400.1264825561585,-0.15838285057552887,1.6140811427008839
2023-09-24,79.26989532811558,45.984384401361524,397.6035434948578,0.14878438568325827,1.8318817012445527
2023-09-24,77.6055507619181,108.23492688435203,403.5970243537907,0.2097005556187262,1.8458830261243928
2023-09-24,-18.56579861885973,141.33017157177858,431.53594121547104,3.1667758324422888,3.389266850574081
2023-09-24,-39.860330402039125,21.48162463674433,417.93765988080236,2.11572315532417,2.8926257802771773
2023-09-24,-79.93086987265761,-116.08575805039077,400.24553138450324,0.10163881552214313,1.772197676370336
2023-09-25,34.249605077106295,-73.29964457557374,424.08111722671106,2.3848207724363544,2.9587131323888145
2023-09-25,-56.14481792091936,127.78068053987676,410.1600632911535,1.3066235331448912,2.3795567872218446
2023-09-25,81.30813525041799,-155.19084560787286,397.14830212031075,0.03775359206839242,1.8367863339259545
2023-09-25,67.69851761539277,-131.43852180709519,406.5210602630411,0.7237487142930694,2.074618162879915
2023-09-25,85.08383326634194,-171.77938016322784,397.3238656283958,-0.15597785790993793,1.6737788528050115
2023-09-25,79.26989532811558,45.984384401361524,401.1308777728861,0.1463495975534112,1.8013597365034366
2023-09-25,77.6055507619181,108.23492688435203,402.5890573940581,0.2168097955802694,1.8638828797119522
2023-09-25,-18.56579861885973,141.33017157177858,430.0514224660389,3.182158233605147,3.369528710855937
2023-09-25,-39.860330402039125,21.48162463674433,419.46896727588364,2.110108723790069,2.898731767262669
2023-09-25,-79.93086987265761,-116.08575805039077,400.73736788436634,0.09617654062198792,1.7629115931630441
2023-09-26,34.249605077106295,-73.29964457557374,422.4448348910845,2.398465134031747,3.0483880576540905
2023-09-26,-56.14481792091936,127.78068053987676,408.332840411255,1.2961360805023232,2.314711399551718
2023-09-26,81.30813525041799,-155.19084560787286,402.74169292100254,0.0359481779930459,1.7374862531395392
2023-09-26,67.69851761539277,-131.43852180709519,405.5086663629505,0.6984791021935567,2.183408324059926
2023-09-26,85.08383326634194,-171.77938016322784,398.44019121460906,-0.14154417995964172,1.6384388806399224
2023-09-26,79.26989532811558,45.984384401361524,394.1816127804647,0.14377136416405767,1.6545344989916446
2023-09-26,77.6055507619181,108.23492688435203,402.18269079945935,0.20455911886724443,1.7895894254711404
2023-09-26,-18.56579861885973,141.33017157177858,429.72455833607216,3.1794689233914424,3.309376040398762
2023-09-26,-39.860330402039125,21.48162463674433,418.8661955234713,2.102749469700065,2.764854227845695
2023-09-26,-79.93086987265761,-116.08575805039077,399.7599975938942,0.09469526441077192,1.7514466326125524
2023-09-27,34.249605077106295,-73.29964457557374,422.19851502901264,2.387563961199779,2.9352156532545175
2023-09-27,-56.14481792091936,127.78068053987676,410.4265362994625,1.2954734616049903,2.4122291843632415
2023-09-27,81.30813525041799,-155.19084560787286,401.94510969076657,0.03010429785550764,1.730371785525353
2023-09-27,67.69851761539277,-131.43852180709519,401.14961617670497,0.7176781285921313,2.1408862599371794
2023-09-27,85.08383326634194,-171.77938016322784,399.4682466284393,-0.15111598564357712,1.6860707445381717
2023-09-27,79.26989532811558,45.984384401361524,399.08903893637995,0.12970710582221642,1.7851327166891615
2023-09-27,77.6055507619181,108.23492688435203,402.92526267757114,0.21751442991136824,1.8611816236421526
2023-09-27,-18.56579861885973,141.33017157177858,432.64080641498924,3.171533489602129,3.18510219596691
2023-09-27,-39.860330402039125,21.48162463674433,423.53410246173655,2.115595119229313,2.731815832497663
2023-09-27,-79.93086987265761,-116.08575805039077,397.77755846125234,0.10431858408282633,1.813194361504283
2023-09-28,34.249605077106295,-73.29964457557374,427.37809849206684,2.3947742766911735,2.9617464542673186
2023-09-28,-56.14481792091936,127.78068053987676,414.6364716057618,1.3041334632318402,2.4079580786317685
2023-09-28,81.30813525041799,-155.19084560787286,399.64097095280397,0.03288058827875105,1.7114105489392604
2023-09-28,67.69851761539277,-131.43852180709519,405.8277104497339,0.7133579538621843,2.1409994246874935
2023-09-28,85.08383326634194,-171.77938016322784,399.15889009512244,-0.15852938432300326,1.7704833995368292
2023-09-28,79.26989532811558,45.984384401361524,400.7524407315153,0.11705945745295053,1.875400458532134
2023-09-28,77.6055507619181,108.23492688435203,397.16345660223595,0.19452990745588983,1.874138738099465
2023-09-28,-18.56579861885973,141.33017157177858,434.360151561409,3.1653712399494327,3.3457249478288866
2023-09-28,-39.860330402039125,21.48162463674433,418.9179637489938,2.1037115039075296,2.772227983307094
2023-09-28,-79.93086987265761,-116.08575805039077,399.151509351065,0.1030975124383618,1.8365311867571894
2023-09-29,34.249605077106295,-73.29964457557374,419.4096001849993,2.374838486312953,2.8990307533989705
2023-09-29,-56.14481792091936,127.78068053987676,408.89785771580785,1.287567055536478,2.3838122176075087
2023-09-29,81.30813525041799,-155.19084560787286,399.3161960925468,0.029058114327593705,1.7244172136298206
2023-09-29,67.69851761539277,-131.43852180709519,405.87114625093864,0.7117651014484438,2.1072368309181058
2023-09-29,85.08383326634194,-171.77938016322784,398.62152321762295,-0.16282354006231375,1.6257099293947097
2023-09-29,79.26989532811558,45.984384401361524,398.5842105452955,0.14563413568250477,1.708707226874052
2023-09-29,77.6055507619181,108.23492688435203,402.54093491593613,0.22978354234684653,1.9329695307223973
2023-09-29,-18.56579861885973,141.33017157177858,431.0008765849916,3.1815626010072213,3.3068155358404496
2023-09-29,-39.860330402039125,21.48162463674433,422.863995489442,2.100367393170123,2.759061464443596
2023-09-29,-79.93086987265761,-116.08575805039077,398.83893211020467,0.10242375268305462,1.826114420904162
2023-09-30,34.249605077106295,-73.29964457557374,422.80185129006725,2.3871825215540583,2.957896652151696
2023-09-30,-56.14481792091936,127.78068053987676,414.7353695893474,1.2764838472633897,2.374730574733074
2023-09-30,81.30813525041799,-155.19084560787286,400.24219269313124,0.0413055485167155,1.8899441228350726
2023-09-30,67.69851761539277,-131.43852180709519,405.12973518811606,0.7075801919870296,2.10875905602297
2023-09-30,85.08383326634194,-171.77938016322784,396.8338100116519,-0.159639556946691,1.5696960367014283
2023-09-30,79.26989532811558,45.984384401361524,397.14798011999204,0.14151803012620573,1.772650209197318
2023-09-30,77.6055507619181,108.23492688435203,401.70149756294177,0.2241038491628156,1.9563995751487346
2023-09-30,-18.56579861885973,141.33017157177858,432.5721089069087,3.154511912064614,3.2751695196921218
2023-09-30,-39.860330402039125,21.48162463674433,419.25007713255894,2.0938307343180127,2.76966161697661
2023-09-30,-79.93086987265761,-116.08575805039077,401.33060855582085,0.09929943448661202,1.8261647900196913
2023-10-01,34.249605077106295,-73.29964457557374,421.7280987974819,2.3877498197415825,2.989953137513301
2023-10-01,-56.14481792091936,127.78068053987676,411.3815185803472,1.2997082087335639,2.3595640706073806
2023-10-01,81.30813525041799,-155.19084560787286,403.19204593165824,0.020237223721321515,1.7635286517103572
2023-10-01,67.69851761539277,-131.43852180709519,403.0794110903548,0.7183637060797474,2.0616605402091817
2023-10-01,85.08383326634194,-171.77938016322784,395.434367280695,-0.13901506389900312,1.6294225799810844
2023-10-01,79.26989532811558,45.984384401361524,399.8705660001821,0.1355683382172212,1.8440437340775975
2023-10-01,77.6055507619181,108.23492688435203,401.7604437052344,0.2085851140217379,1.845479206108473
2023-10-01,-18.56579861885973,141.33017157177858,427.7334509452505,3.1769386655037097,3.3743876493131646
2023-10-01,-39.860330402039125,21.48162463674433,417.95902826488964,2.107530474654625,2.8950990546808972
2023-10-01,-79.93086987265761,-116.08575805039077,399.64165454356305,0.09843575603283183,1.858106940415009
2023-10-02,34.249605077106295,-73.29964457557374,423.88780690435016,2.4079252811792276,2.882379843904023
2023-10-02,-56.14481792091936,127.78068053987676,409.9304415769432,1.2948470660755758,2.4377905026722355
2023-10-02,81.30813525041799,-155.19084560787286,401.4387641674533,0.02632601455275146,1.8093427839137686
2023-10-02,67.69851761539277,-131.43852180709519,408.5576401100875,0.7182213176810616,2.1306643150329747
2023-10-02,85.08383326634194,-171.77938016322784,394.4233731185358,-0.17023854028356222,1.7082576056555663
2023-10-02,79.26989532811558,45.984384401361524,397.41281084775125,0.14540533641465572,1.8460107832059718
2023-10-02,77.6055507619181,108.23492688435203,401.63613747465683,0.223797322231845,1.9440537461993728
2023-10-02,-18.56579861885973,141.33017157177858,429.9273292759746,3.1753830867658124,3.3229011474772125
2023-10-02,-39.860330402039125,21.48162463674433,422.79329678088095,2.1050275460816708,2.9039054825775623
2023-10-02,-79.93086987265761,-116.08575805039077,404.50418050251756,0.1018083545980019,1.8392033102665886
2023-10-03,34.249605077106295,-73.29964457557374,423.8524470717428,2.369556698034847,2.928466335013209
2023-10-03,-56.14481792091936,127.78068053987676,413.73055556041754,1.2885831012456406,2.3151738476246964
2023-10-03,81.30813525041799,-155.19084560787286,398.0138074167692,0.055431658690701185,1.7430459228256419
2023-10-03,67.69851761539277,-131.43852180709519,405.83670691834595,0.7112397995604665,2.0932695344046612
2023-10-03,85.08383326634194,-171.77938016322784,394.43181657030897,-0.13437096820900224,1.6204297821061575
2023-10-03,79.26989532811558,45.984384401361524,404.0357624424429,0.13325415182387965,1.73847449114046
2023-10-03,77.6055507619181,108.23492688435203,400.9729155626757,0.19720349513742783,1.9396644702857926
2023-10-03,-18.56579861885973,141.33017157177858,429.8257448863669,3.166968475379336,3.267454692123215
2023-10-03,-39.860330402039125,21.48162463674433,422.4453636801557,2.11204305534303,2.858784376019066
2023-10-03,-79.93086987265761,-116.08575805039077,399.6021889888177,0.10936401490234332,1.7878776012243334
2023-10-04,34.249605077106295,-73.29964457557374,421.96297508791287,2.388249074084318,2.9183030954831164
2023-10-04,-56.14481792091936,127.78068053987676,411.37866012622965,1.2993907560444673,2.3303545415541986
2023-10-04,81.30813525041799,-155.19084560787286,401.6968666290722,0.018803265194816083,1.6662685672717152
2023-10-04,67.69851761539277,-131.43852180709519,405.0975246407531,0.7086372616885417,2.097196144717938
2023-10-04,85.08383326634194,-171.77938016322784,399.1727033945652,-0.15467037848925866,1.738326341413023
2023-10-04,79.26989532811558,45.984384401361524,400.81185296121095,0.13142718053733057,1.8252180949647114
2023-10-04,77.6055507619181,108.23492688435203,398.2375709905182,0.2348901655115359,1.9111294020174328
2023-10-04,-18.56579861885973,141.33017157177858,428.4700033534283,3.182278966652935,3.3283134786631674
2023-10-04,-39.860330402039125,21.48162463674433,419.51186523547074,2.100243778208783,2.8039709644226796
2023-10-04,-79.93086987265761,-116.08575805039077,398.2308737127429,0.10854919741409826,1.8085836377546318
2023-10-05,34.249605077106295,-73.29964457557374,421.95661083760393,2.3895126479417286,2.899096732903169
2023-10-05,-56.14481792091936,127.78068053987676,411.5900169967548,1.2878203690623438,2.468724503029266
2023-10-05,81.30813525041799,-155.19084560787286,402.5420582444952,0.023978264589331152,1.8015510821046192
2023-10-05,67.69851761539277,-131.43852180709519,405.60004322697,0.7245255111969655,2.1301383636436735
2023-10-05,85.08383326634194,-171.77938016322784,398.115922426164,-0.14137816564521585,1.7126968160106892
2023-10-05,79.26989532811558,45.984384401361524,398.2903896687203,0.14005290614487456,1.7731096309698657
2023-10-05,77.6055507619181,108.23492688435203,404.11684678026154,0.22439210845911192,1.8134576729672283
2023-10-05,-18.56579861885973,141.33017157177858,430.5068639358686,3.177357257401882,3.408257381570749
2023-10-05,-39.860330402039125,21.48162463674433,420.61408519971815,2.100459569975736,2.82690909978749
2023-10-05,-79.93086987265761,-116.08575805039077,401.5505620520634,0.09033931560982633,1.801240900551399
2023-10-06,34.249605077106295,-73.29964457557374,423.8294584323258,2.389139800773531,2.9533821012856034
2023-10-06,-56.14481792091936,127.78068053987676,415.3148791693071,1.293586120618253,2.4023305360533143
2023-10-06,81.30813525041799,-155.19084560787286,401.811301932444,0.0399190192965923,1.9112079976563634
2023-10-06,67.69851761539277,-131.43852180709519,406.721724942945,0.7230649586039684,2.0445621637770435
2023-10-06,85.08383326634194,-171.77938016322784,399.9603593671593,-0.15663926553461816,1.6625250287897495
2023-10-06,79.26989532811558,45.984384401361524,397.3861854999526,0.1272345970465951,1.8501319642528262
2023-10-06,77.6055507619181,108.23492688435203,399.57401932429195,0.21778595736494905,1.8644765866615232
2023-10-06,-18.56579861885973,141.33017157177858,430.9499438461404,3.1640036916362675,3.455442584048214
2023-10-06,-39.860330402039125,21.48162463674433,419.3165804474288,2.1229097322157506,2.7952984100244
2023-10-06,-79.93086987265761,-116.08575805039077,402.0249588103539,0.09552130022142899,1.8504858742134476
2023-10-07,34.249605077106295,-73.29964457557374,427.1988502316482,2.387268989130216,2.944203786300358
